Auxiliary Dataset D1.  Modeled motions for the hotspots listed in Table S6.
---------------------------------------------
Hotspot   Age      Lat        Lon
Tasmanid   50.0000   -36.3938   160.5727
Tibesti   0.0000   21.1110   16.9775
Tibesti   0.6000   21.0290   16.9205
Tibesti   1.2000   20.9376   16.8474
Tibesti   2.0000   20.8322   16.7762
Tibesti   2.8000   20.7326   16.7123
Tibesti   3.6000   20.6366   16.6530
Tibesti   4.4000   20.5300   16.5737
Tibesti   5.2000   20.4184   16.4862
Tibesti   6.0000   20.3257   16.4309
Tibesti   6.8000   20.2288   16.3666
Tibesti   7.6000   20.1268   16.2936
Tibesti   8.2000   20.0410   16.2223
Tibesti   9.0000   19.9511   16.1697
Tibesti   9.8000   19.8562   16.1096
Tibesti   10.8000   19.7250   16.0119
Tibesti   12.0000   19.6307   15.9437
Tibesti   13.2000   19.5420   15.8510
Tibesti   14.6000   19.4674   15.7697
Tibesti   15.8000   19.3991   15.6841
Tibesti   17.6000   19.3358   15.5884
Tibesti   19.4000   19.2793   15.4756
Tibesti   21.2000   19.2469   15.3590
Tibesti   22.4000   19.1623   15.2931
Tibesti   24.0000   19.0764   15.2320
Tibesti   25.0000   18.9954   15.1584
Tibesti   26.6000   18.9090   15.0856
Tibesti   28.2000   18.8233   15.0004
Tibesti   29.6000   18.7533   14.9214
Tibesti   31.4000   18.6801   14.8217
Tibesti   32.4000   18.6040   14.7209
Tibesti   33.4000   18.5436   14.6293
Tibesti   34.4000   18.4792   14.5277
Tibesti   35.4000   18.4224   14.4253
Tibesti   36.2000   18.3681   14.3282
Tibesti   37.0000   18.3120   14.2296
Tibesti   37.8000   18.2738   14.1307
Tibesti   38.6000   18.2210   14.0208
Tibesti   39.4000   18.1753   13.9050
Tibesti   40.0000   18.1318   13.8089
Tibesti   40.8000   18.0810   13.6829
Tibesti   47.6000   18.1842   13.6772
Tibesti   49.2000   18.2808   13.7208
Tibesti   52.0000   18.3979   13.7353
Tibesti   54.4000   18.4589   13.6434
Tibesti   57.0000   18.5690   13.5120
Tibesti   58.2000   18.6531   13.4416
Tibesti   59.2000   18.7547   13.3777
Tibesti   60.2000   18.8286   13.2952
Tibesti   62.4000   18.8751   13.1772
Tibesti   64.2000   18.7917   13.1035
Tibesti   67.4000   18.6565   12.9445
Tibesti   70.0000   18.4934   12.8278
Tibesti   71.0000   18.3994   12.7912
Tibesti   72.0000   18.2914   12.7593
Tibesti   72.8000   18.1730   12.7321
Tibesti   74.2000   18.0140   12.7075
Tibesti   74.8000   17.8985   12.6891
Tibesti   76.0000   17.6791   12.6676
Tibesti   76.6000   17.5684   12.6655
Tibesti   77.2000   17.4403   12.6608
Tibesti   77.8000   17.2984   12.6485
Tibesti   78.2000   17.1982   12.6362
Tibesti   78.6000   17.0936   12.6208
Tibesti   79.0000   16.9845   12.6021
Tibesti   79.4000   16.8710   12.5801
Tibesti   79.8000   16.7530   12.5550
Tibesti   80.0000   16.6923   12.5412
Trindade   0.0000   -20.4738   -28.8231
Trindade   2.6000   -20.4194   -28.7499
Trindade   7.4000   -20.3327   -28.6932
Trindade   11.4000   -20.2919   -28.8083
Trindade   13.4000   -20.1945   -28.7598
Trindade   15.2000   -20.0992   -28.7106
Trindade   17.0000   -20.0024   -28.6568
Trindade   18.6000   -19.9048   -28.6127
Trindade   20.0000   -19.7987   -28.5869
Trindade   21.4000   -19.7063   -28.5385
Trindade   23.2000   -19.6142   -28.4935
Trindade   25.4000   -19.5466   -28.4067
Trindade   27.4000   -19.4601   -28.3357
Trindade   29.4000   -19.4020   -28.2472
Trindade   31.2000   -19.3664   -28.1426
Trindade   32.6000   -19.2603   -28.1765
Trindade   34.2000   -19.1665   -28.2137
Trindade   35.4000   -19.0795   -28.2672
Trindade   36.4000   -18.9919   -28.3330
Trindade   37.8000   -18.9063   -28.3998
Trindade   38.8000   -18.8251   -28.4803
Trindade   39.6000   -18.7493   -28.5808
Trindade   40.6000   -18.6856   -28.6688
Trindade   41.4000   -18.5987   -28.7531
Trindade   42.6000   -18.4984   -28.7209
Trindade   43.6000   -18.3951   -28.7095
Trindade   44.6000   -18.2919   -28.6915
Trindade   46.0000   -18.1558   -28.6339
Trindade   46.8000   -18.0471   -28.6269
Trindade   47.6000   -17.9482   -28.5902
Trindade   48.4000   -17.8452   -28.5459
Trindade   49.0000   -17.7476   -28.5180
Trindade   49.8000   -17.6499   -28.4414
Trindade   50.4000   -17.5654   -28.3821
Trindade   50.8000   -17.4671   -28.3583
Trindade   52.2000   -17.3962   -28.2572
Trindade   53.4000   -17.3201   -28.1862
Trindade   54.8000   -17.2555   -28.0823
Trindade   55.8000   -17.1676   -28.0139
Trindade   57.0000   -17.1363   -27.9027
Trindade   58.0000   -17.0748   -27.8137
Trindade   59.0000   -16.9882   -27.7225
Trindade   60.0000   -16.9570   -27.6127
Trindade   61.4000   -16.8753   -27.4792
Trindade   62.8000   -16.8804   -27.3919
Trindade   63.8000   -16.9055   -27.3293
Trindade   64.8000   -17.0112   -27.2507
Trindade   65.0000   -17.0416   -27.2331
Tristan   0.0000   -38.5851   -11.2512
Tristan   5.0000   -38.4694   -11.3654
Tristan   8.6000   -38.4978   -11.4936
Tristan   13.6000   -38.4241   -11.6168
Tristan   15.6000   -38.3294   -11.6618
Tristan   17.2000   -38.2258   -11.6798
Tristan   19.4000   -38.0304   -11.6343
Tristan   20.6000   -37.9364   -11.5876
Tristan   21.8000   -37.8352   -11.5227
Tristan   24.2000   -37.7166   -11.5053
Tristan   26.0000   -37.6232   -11.4545
Tristan   28.6000   -37.5270   -11.3554
Tristan   31.2000   -37.4831   -11.2381
Tristan   33.2000   -37.3834   -11.2679
Tristan   34.8000   -37.3395   -11.3823
Tristan   37.0000   -37.2430   -11.5246
Tristan   38.0000   -37.2166   -11.6508
Tristan   39.0000   -37.1812   -11.7943
Tristan   39.8000   -37.1537   -11.9395
Tristan   40.4000   -37.1321   -12.0651
Tristan   41.0000   -37.1172   -12.2096
Tristan   42.4000   -37.0450   -12.2990
Tristan   43.6000   -36.9428   -12.3259
Tristan   45.2000   -36.8147   -12.3706
Tristan   46.2000   -36.7137   -12.3806
Tristan   47.0000   -36.6133   -12.4045
Tristan   47.8000   -36.5026   -12.4240
Tristan   48.6000   -36.3984   -12.4345
Tristan   49.4000   -36.2920   -12.4376
Tristan   49.8000   -36.1834   -12.4271
Tristan   50.6000   -36.0804   -12.4364
Tristan   51.0000   -35.9591   -12.4030
Tristan   52.2000   -35.8524   -12.4017
Tristan   54.8000   -35.6920   -12.3786
Tristan   56.2000   -35.5905   -12.3667
Tristan   57.8000   -35.4683   -12.3248
Tristan   59.0000   -35.3634   -12.2909
Tristan   60.2000   -35.2499   -12.2372
Tristan   61.2000   -35.1472   -12.1935
Tristan   62.6000   -35.0487   -12.2352
Tristan   64.2000   -34.9542   -12.2990
Tristan   65.6000   -34.8539   -12.3524
Tristan   67.0000   -34.7523   -12.4109
Tristan   68.2000   -34.6527   -12.4471
Tristan   69.4000   -34.5558   -12.5012
Tristan   72.0000   -34.3827   -12.6167
Tristan   73.6000   -34.3016   -12.6932
Tristan   74.8000   -34.2047   -12.7313
Tristan   76.2000   -34.1095   -12.7899
Tristan   77.4000   -34.0166   -12.8378
Tristan   79.6000   -33.8575   -12.9085
Tristan   80.8000   -33.7432   -12.9425
Tristan   82.2000   -33.6510   -12.9931
Tristan   83.6000   -33.5469   -13.0341
Tristan   84.8000   -33.4398   -13.0622
Tristan   86.6000   -33.3195   -13.1154
Tristan   88.0000   -33.1969   -13.1381
Tristan   89.4000   -33.0905   -13.1707
Tristan   91.0000   -32.9826   -13.2072
Tristan   91.6000   -32.8777   -13.1974
Tristan   94.0000   -32.7294   -13.2463
Tristan   95.6000   -32.6200   -13.2776
Tristan   96.8000   -32.5089   -13.2845
Tristan   98.4000   -32.3969   -13.3044
Tristan   100.2000   -32.2368   -13.3080
Tristan   101.6000   -32.1311   -13.3122
Tristan   103.2000   -32.0199   -13.3193
Tristan   104.2000   -31.9117   -13.3046
Tristan   106.0000   -31.7942   -13.3030
Tristan   107.6000   -31.6929   -13.2999
Tristan   109.0000   -31.5745   -13.2800
Tristan   110.0000   -31.4757   -13.2568
Tristan   112.2000   -31.3434   -13.2289
Tristan   113.6000   -31.2330   -13.1948
Tristan   114.8000   -31.1270   -13.1550
Tristan   116.8000   -31.0301   -13.1091
Tristan   118.4000   -30.9387   -13.0524
Tristan   119.6000   -30.8498   -12.9954
Tristan   122.2000   -30.7467   -12.8830
Tristan   124.0000   -30.6991   -12.7390
Tristan   125.6000   -30.7302   -12.5940
Tristan   127.0000   -30.8122   -12.4689
Tristan   128.2000   -30.9003   -12.3371
Tristan   129.2000   -31.0212   -12.2672
Tristan   130.2000   -31.1906   -12.2619
Tristan   131.0000   -31.3501   -12.2888
Tristan   131.8000   -31.5321   -12.3690
Tristan   132.0000   -31.5808   -12.3972
Vema   0.0000   -32.9850   4.0830
Vema   0.6000   -32.9700   4.1192
Vema   1.4000   -32.8998   4.2219
Vema   2.4000   -32.7978   4.3663
Vema   3.0000   -32.7252   4.4672
Vema   4.0000   -32.6518   4.5880
Vema   4.8000   -32.5862   4.6939
Vema   5.6000   -32.5310   4.7930
Vema   6.4000   -32.4755   4.8922
Vema   7.0000   -32.4034   5.0031
Vema   9.0000   -32.3266   5.2106
Vema   9.8000   -32.2787   5.3215
Vema   10.6000   -32.2253   5.4450
Vema   11.6000   -32.1603   5.5737
Vema   12.0000   -32.0810   5.6668
Vema   13.2000   -31.9895   5.7828
Vema   14.0000   -31.9082   5.8825
Vema   14.6000   -31.8207   5.9911
Vema   15.4000   -31.7341   6.0984
Vema   16.2000   -31.6444   6.2047
Vema   16.8000   -31.5745   6.2893
Vema   18.0000   -31.4544   6.4336
Vema   18.6000   -31.3784   6.5307
Vema   19.2000   -31.2906   6.6325
Vema   20.0000   -31.2053   6.7287
Vema   20.6000   -31.1135   6.8369
Vema   21.4000   -31.0373   6.9441
Vema   21.8000   -30.9634   7.0449
Vema   23.0000   -30.9111   7.1597
Vema   23.4000   -30.8485   7.2582
Vema   24.2000   -30.8006   7.3635
Vema   25.0000   -30.7615   7.4717
Vema   26.0000   -30.7350   7.5966
Vema   26.8000   -30.7151   7.7162
Vema   27.6000   -30.7042   7.8412
Vema   29.2000   -30.7369   8.0543
Vema   29.8000   -30.7291   8.2055
Vema   30.8000   -30.7951   8.3623
Vema   31.8000   -30.9068   8.4012
Vema   33.0000   -31.0986   8.3617
Vema   33.6000   -31.2105   8.3581
Vema   34.0000   -31.2958   8.2925
Vema   34.8000   -31.4702   8.2774
Vema   35.2000   -31.5649   8.2353
Vema   35.6000   -31.6639   8.1868
Vema   36.0000   -31.7674   8.1321
Vema   36.4000   -31.8753   8.0713
Vema   36.8000   -31.9876   8.0042
Vema   37.2000   -32.1043   7.9307
Vema   37.8000   -32.2946   7.8259
Vema   38.2000   -32.4070   7.7181
Vema   38.6000   -32.5154   7.6019
Vema   39.0000   -32.6253   7.4900
Vema   39.4000   -32.7229   7.3512
Vema   39.8000   -32.8175   7.2065
Vema   40.0000   -32.8616   7.1270
Yellowstone   0.0000   44.6482   -110.7241
Yellowstone   1.0000   44.6999   -110.8544
Yellowstone   1.8000   44.7371   -110.9922
Yellowstone   2.6000   44.7768   -111.1278
Yellowstone   3.2000   44.8004   -111.2712
Yellowstone   4.0000   44.8324   -111.4051
Yellowstone   5.0000   44.8585   -111.6373
Yellowstone   5.8000   44.8789   -111.7955
Yellowstone   6.2000   44.8742   -111.9625
Yellowstone   7.0000   44.8845   -112.1513
Yellowstone   7.6000   44.8885   -112.3021
Yellowstone   8.2000   44.8865   -112.4625
Yellowstone   9.0000   44.8575   -112.7416
Yellowstone   9.6000   44.8428   -112.8892
Yellowstone   10.4000   44.8184   -113.0632
Yellowstone   11.2000   44.7769   -113.2268
Yellowstone   11.6000   44.7242   -113.3581
Yellowstone   12.4000   44.6696   -113.4958
Yellowstone   13.2000   44.5796   -113.6752
Yellowstone   14.2000   44.5241   -113.7808
Yellowstone   14.8000   44.5063   -113.8218
Yellowstone   15.0000   44.5093   -113.8232
